"ticker","company","creator","r1_upstream_hardware","r1_upstream_hardware_conf","r2_upstream_cloud","r2_upstream_cloud_conf","r3_downstream_integrator","r3_downstream_integrator_conf","r4_downstream_deployer","r4_downstream_deployer_conf","r5_downstream_enabler","r5_downstream_enabler_conf","r6_competitor","r6_competitor_conf","f2_is_owner","f2_is_owner_conf","f1_is_investor","f1_is_investor_conf","justification","coder","coded_at"
"TRI","Thomson Reuters","DeepSeek","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","Alibaba","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","xAI","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","Meta","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","Mistral","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","Microsoft","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","Kimi","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","Z AI","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","Amazon","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","MiniMax","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","Stability.ai","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","Midjourney","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","Runway","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","Black Forest Labs","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","Suno","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","Udio","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","Kyutai","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","Recraft","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","KlingAI","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","Vidu","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","ElevenLabs","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TRI","Thomson Reuters","ByteDance Seed","0","","0","","1","H","0","","0","","0","","0","","0","","r3_downstream_integrator: CoCounsel 法律 AI 旗舰产品（codebook 边界案例按 R3）","A","2026-07-03"
"TSLA","Tesla, Inc.","OpenAI","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Google","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Anthropic","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","DeepSeek","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Alibaba","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","xAI","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Meta","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Mistral","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Microsoft","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Kimi","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Z AI","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Amazon","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","MiniMax","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Stability.ai","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Midjourney","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Runway","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Black Forest Labs","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Suno","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Udio","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Kyutai","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Recraft","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","KlingAI","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","Vidu","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","ElevenLabs","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSLA","Tesla, Inc.","ByteDance Seed","0","","0","","0","","1","H","0","","0","","0","","0","","r4_downstream_deployer: 自动驾驶 AI，核心是汽车/能源（codebook 原表）","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","OpenAI","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Google","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Anthropic","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","DeepSeek","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工（对中国发布方受出口管制，置信度降档）","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Alibaba","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工（对中国发布方受出口管制，置信度降档）","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","xAI","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Meta","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Mistral","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Microsoft","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Kimi","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工（对中国发布方受出口管制，置信度降档）","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Z AI","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工（对中国发布方受出口管制，置信度降档）","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Amazon","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","MiniMax","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工（对中国发布方受出口管制，置信度降档）","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Stability.ai","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Midjourney","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Runway","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Black Forest Labs","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Suno","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Udio","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Kyutai","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Recraft","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","KlingAI","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工（对中国发布方受出口管制，置信度降档）","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","Vidu","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工（对中国发布方受出口管制，置信度降档）","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","ElevenLabs","1","H","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工","A","2026-07-03"
"TSM","Taiwan Semiconductor Manufacturing Company Limited","ByteDance Seed","1","M","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: NVIDIA/AMD/Apple AI 芯片先进制程独家代工（对中国发布方受出口管制，置信度降档）","A","2026-07-03"
"TTWO","Take-Two Interactive","OpenAI","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Google","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Anthropic","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","DeepSeek","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Alibaba","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","xAI","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Meta","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Mistral","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Microsoft","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Kimi","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Z AI","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Amazon","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","MiniMax","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Stability.ai","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Midjourney","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Runway","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Black Forest Labs","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Suno","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Udio","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Kyutai","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Recraft","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","KlingAI","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","Vidu","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","ElevenLabs","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TTWO","Take-Two Interactive","ByteDance Seed","0","","0","","0","","1","L","0","","0","","0","","0","","r4_downstream_deployer: 游戏 AI 应用","A","2026-07-03"
"TXN","Texas Instruments","OpenAI","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Google","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Anthropic","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","DeepSeek","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Alibaba","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","xAI","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Meta","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Mistral","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Microsoft","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Kimi","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Z AI","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Amazon","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","MiniMax","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Stability.ai","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Midjourney","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Runway","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Black Forest Labs","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Suno","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Udio","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Kyutai","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Recraft","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","KlingAI","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","Vidu","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","ElevenLabs","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"TXN","Texas Instruments","ByteDance Seed","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 模拟/嵌入式芯片，间接暴露","A","2026-07-03"
"UMC","United Microelectronics Corporation","OpenAI","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Google","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Anthropic","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","DeepSeek","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Alibaba","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","xAI","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Meta","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Mistral","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Microsoft","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Kimi","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Z AI","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Amazon","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","MiniMax","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Stability.ai","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Midjourney","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Runway","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Black Forest Labs","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Suno","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Udio","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Kyutai","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Recraft","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","KlingAI","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","Vidu","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","ElevenLabs","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"UMC","United Microelectronics Corporation","ByteDance Seed","1","L","0","","0","","0","","0","","0","","0","","0","","r1_upstream_hardware: 成熟制程代工，AI 暴露低","A","2026-07-03"
"VRTX","Vertex Pharmaceuticals","OpenAI","0","","0","","0","","0","","0","","0","","0","","0","","同 ALNY","A","2026-07-03"
