"selection","draw","method","term","coef","se","p","stars","observations","events","unique_event_dates","first_event_date","last_event_date"
"random_maximum_set",192,"event_CR2","rel_competitor",0.0375554862945924,0.0186235379533769,0.0543286759696015,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",192,"firm_CR2","rel_competitor",0.0375554862945921,0.0129945804632565,0.0347527698132072,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",192,"event_x_firm_HC1","rel_competitor",0.0375554862945908,0.0159297761798828,0.025616406918493,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",193,"event_CR2","rel_upstream_hardware",0.0481122515506706,0.0227624837063901,0.0439603830635094,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",193,"firm_CR2","rel_upstream_hardware",0.0481122515506706,0.0183420096915095,0.049253862498284,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",193,"event_x_firm_HC1","rel_upstream_hardware",0.0481122515506699,0.0213244273208844,0.0320554306555282,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",193,"event_CR2","rel_downstream_deployer",0.0180035229424866,0.0209678794977296,0.398113684421601,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",193,"firm_CR2","rel_downstream_deployer",0.0180035229424866,0.016130324786664,0.322525325137435,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",193,"event_x_firm_HC1","rel_downstream_deployer",0.0180035229424865,0.0169887237171815,0.298322232614171,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",193,"event_CR2","rel_competitor",0.050858077433494,0.0203308852144365,0.0191352993482236,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",193,"firm_CR2","rel_competitor",0.0508580774334937,0.0176863836803641,0.035077763086331,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",193,"event_x_firm_HC1","rel_competitor",0.0508580774334923,0.0204644902331881,0.0191917615128245,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",194,"event_CR2","rel_upstream_hardware",0.0322984514179238,0.0235004317354295,0.180661039255285,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",194,"firm_CR2","rel_upstream_hardware",0.0322984514179238,0.00905195576609607,0.0171755931329812,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",194,"event_x_firm_HC1","rel_upstream_hardware",0.0322984514179232,0.0179496671886292,0.0827436128986549,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",194,"event_CR2","rel_downstream_deployer",0.000796426261077476,0.0219800681808287,0.971362438206241,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",194,"firm_CR2","rel_downstream_deployer",0.000796426261077442,0.0133652677020083,0.955104468499012,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",194,"event_x_firm_HC1","rel_downstream_deployer",0.000796426261077225,0.018330097928662,0.965651914303688,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",194,"event_CR2","rel_competitor",0.0265416191793016,0.0185314809428562,0.164109657445439,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",194,"firm_CR2","rel_competitor",0.0265416191793012,0.0135670899937777,0.110633357330334,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",194,"event_x_firm_HC1","rel_competitor",0.0265416191793001,0.0156699400040586,0.101402450756737,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",195,"event_CR2","rel_upstream_hardware",0.0477216428628793,0.0216658173505432,0.0363685268247809,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",195,"firm_CR2","rel_upstream_hardware",0.0477216428628792,0.0180958694129431,0.0479291281211832,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",195,"event_x_firm_HC1","rel_upstream_hardware",0.0477216428628784,0.020658074038198,0.0284707309449458,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",195,"event_CR2","rel_downstream_deployer",0.0117758070286026,0.0205014291765379,0.57046307266046,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",195,"firm_CR2","rel_downstream_deployer",0.0117758070286027,0.0156285604983085,0.48971431494736,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",195,"event_x_firm_HC1","rel_downstream_deployer",0.0117758070286024,0.017800728322561,0.513676782686235,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",195,"event_CR2","rel_competitor",0.0478370722801082,0.0172413393633087,0.01021828949673,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",195,"firm_CR2","rel_competitor",0.047837072280108,0.0126592047857903,0.013316890784152,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",195,"event_x_firm_HC1","rel_competitor",0.0478370722801065,0.0150085818421417,0.00351613378710508,"***",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",196,"event_CR2","rel_upstream_hardware",0.0332260309446788,0.0221367637120624,0.145021366412944,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",196,"firm_CR2","rel_upstream_hardware",0.0332260309446787,0.0113693893382874,0.0352301624302757,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",196,"event_x_firm_HC1","rel_upstream_hardware",0.0332260309446781,0.0198394701940576,0.105119706669961,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",196,"event_CR2","rel_downstream_deployer",0.00389408854167395,0.0201459359643309,0.848177378959782,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",196,"firm_CR2","rel_downstream_deployer",0.0038940885416739,0.0112842699714136,0.746039964248633,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",196,"event_x_firm_HC1","rel_downstream_deployer",0.00389408854167376,0.0177616529344533,0.828052435086175,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",196,"event_CR2","rel_competitor",0.0333985760824333,0.0175938955194826,0.069049332855341,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",196,"firm_CR2","rel_competitor",0.0333985760824331,0.0106391953881322,0.0264864586801131,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",196,"event_x_firm_HC1","rel_competitor",0.0333985760824318,0.0151681427101947,0.0360777142321312,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",197,"event_CR2","rel_upstream_hardware",0.0508873246602416,0.0234088079290427,0.0386854467884317,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",197,"firm_CR2","rel_upstream_hardware",0.0508873246602416,0.0131961051438104,0.0130932365483996,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",197,"event_x_firm_HC1","rel_upstream_hardware",0.0508873246602412,0.0193081196715704,0.0135404478932165,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",197,"event_CR2","rel_downstream_deployer",0.00921757987247512,0.0223203109237124,0.682892677963098,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",197,"firm_CR2","rel_downstream_deployer",0.0092175798724751,0.0128734394340193,0.510082514808833,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",197,"event_x_firm_HC1","rel_downstream_deployer",0.00921757987247498,0.018040868107165,0.613406894394647,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",197,"event_CR2","rel_competitor",0.0345950712089187,0.0183127826459969,0.07009835579418,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",197,"firm_CR2","rel_competitor",0.0345950712089185,0.0149885111535584,0.0741677628262131,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",197,"event_x_firm_HC1","rel_competitor",0.0345950712089177,0.0164386296546798,0.044438369955024,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",198,"event_CR2","rel_upstream_hardware",0.0472856351651326,0.025100082513498,0.0704301166966721,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",198,"firm_CR2","rel_upstream_hardware",0.0472856351651326,0.0146980004261835,0.025183053635497,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",198,"event_x_firm_HC1","rel_upstream_hardware",0.0472856351651321,0.0216436179149271,0.0374390508668867,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",198,"event_CR2","rel_downstream_deployer",0.0139835550951597,0.0223715751754243,0.537182024921026,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",198,"firm_CR2","rel_downstream_deployer",0.0139835550951596,0.0135322594756678,0.354862741852336,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",198,"event_x_firm_HC1","rel_downstream_deployer",0.0139835550951594,0.018463621996909,0.45516266635177,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",198,"event_CR2","rel_competitor",0.040972825275692,0.0193736220854997,0.0442431754452561,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",198,"firm_CR2","rel_competitor",0.0409728252756918,0.014281769036074,0.038126209401733,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",198,"event_x_firm_HC1","rel_competitor",0.0409728252756903,0.0167285371352615,0.0208307363158259,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",199,"event_CR2","rel_upstream_hardware",0.0374124115673315,0.0240962312839038,0.132204978348116,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",199,"firm_CR2","rel_upstream_hardware",0.0374124115673315,0.0116075716946152,0.025165897141556,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",199,"event_x_firm_HC1","rel_upstream_hardware",0.037412411567331,0.0210953475572193,0.0870257492115565,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",199,"event_CR2","rel_downstream_deployer",0.00882346330665296,0.0200272301963685,0.663031643876407,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",199,"firm_CR2","rel_downstream_deployer",0.00882346330665292,0.0101718707063429,0.431327811813287,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",199,"event_x_firm_HC1","rel_downstream_deployer",0.00882346330665267,0.0145516410750764,0.549163839282984,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",199,"event_CR2","rel_competitor",0.0364007639897245,0.0196511378401087,0.0756255569516873,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",199,"firm_CR2","rel_competitor",0.0364007639897244,0.0148932886062176,0.0587427615447976,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",199,"event_x_firm_HC1","rel_competitor",0.0364007639897233,0.0182242559964463,0.0555848203128604,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",200,"event_CR2","rel_upstream_hardware",0.0435428121338569,0.0229271166694662,0.0683088627613316,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",200,"firm_CR2","rel_upstream_hardware",0.0435428121338569,0.0172720305182061,0.0557660946806082,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",200,"event_x_firm_HC1","rel_upstream_hardware",0.0435428121338563,0.0222319351139021,0.0601921828995315,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",200,"event_CR2","rel_downstream_deployer",0.0132689820990075,0.0216358593015828,0.544826518484443,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",200,"firm_CR2","rel_downstream_deployer",0.0132689820990075,0.0159862599602391,0.449783693074755,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",200,"event_x_firm_HC1","rel_downstream_deployer",0.0132689820990071,0.0182804013742753,0.473949597319123,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",200,"event_CR2","rel_competitor",0.0396131756394542,0.0187302085567309,0.0443925376835974,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",200,"firm_CR2","rel_competitor",0.0396131756394544,0.0184837512623233,0.0847931834941768,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",200,"event_x_firm_HC1","rel_competitor",0.0396131756394542,0.0185055588076358,0.0411555949259222,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",201,"event_CR2","rel_upstream_hardware",0.0470058645522752,0.0244996080906206,0.0656956103989068,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",201,"firm_CR2","rel_upstream_hardware",0.0470058645522753,0.0163314977407275,0.0367075271569595,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",201,"event_x_firm_HC1","rel_upstream_hardware",0.0470058645522749,0.0225114384209201,0.0460057236661149,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",201,"event_CR2","rel_downstream_deployer",0.0144242433552697,0.0225682456783245,0.52812608164078,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",201,"firm_CR2","rel_downstream_deployer",0.0144242433552698,0.014640662103378,0.375907420153604,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",201,"event_x_firm_HC1","rel_downstream_deployer",0.0144242433552694,0.0174962063467966,0.416668288901331,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",201,"event_CR2","rel_competitor",0.0448459564443413,0.0204532370439103,0.0376822413100125,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",201,"firm_CR2","rel_competitor",0.0448459564443415,0.0196140996832405,0.0709641054208317,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",201,"event_x_firm_HC1","rel_competitor",0.0448459564443407,0.0200636799654603,0.0335616597971421,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",202,"event_CR2","rel_upstream_hardware",0.046301158988525,0.021422436700429,0.039721786509413,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",202,"firm_CR2","rel_upstream_hardware",0.046301158988525,0.0161451843281673,0.0368966319218672,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",202,"event_x_firm_HC1","rel_upstream_hardware",0.0463011589885245,0.0192145585244491,0.0227857931014482,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",202,"event_CR2","rel_downstream_deployer",0.006619110390044,0.0198419895294372,0.741265809769428,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",202,"firm_CR2","rel_downstream_deployer",0.006619110390044,0.0154507581298487,0.688693127013143,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",202,"event_x_firm_HC1","rel_downstream_deployer",0.00661911039004382,0.0184972767526544,0.723144766913103,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",202,"event_CR2","rel_competitor",0.0459819590531802,0.0172485244855856,0.0131001144782195,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",202,"firm_CR2","rel_competitor",0.0459819590531799,0.0119604683415593,0.0128951127943869,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",202,"event_x_firm_HC1","rel_competitor",0.045981959053179,0.0145837127860314,0.00383438164064822,"***",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",203,"event_CR2","rel_upstream_hardware",0.0457699328306353,0.0253785180678803,0.0825262191888069,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",203,"firm_CR2","rel_upstream_hardware",0.0457699328306353,0.0137993413278164,0.0229454580898785,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",203,"event_x_firm_HC1","rel_upstream_hardware",0.0457699328306351,0.0232420912663622,0.0588898519924412,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",203,"event_CR2","rel_downstream_deployer",0.00862658287206043,0.0233090640996758,0.714203193150653,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",203,"firm_CR2","rel_downstream_deployer",0.00862658287206044,0.0125539335770473,0.526676133419626,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",203,"event_x_firm_HC1","rel_downstream_deployer",0.00862658287206017,0.0185136685073582,0.644850438865918,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",203,"event_CR2","rel_competitor",0.0425578410583204,0.0206041674003695,0.0490918201336814,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",203,"firm_CR2","rel_competitor",0.0425578410583204,0.0171367323457452,0.0573407418484703,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",203,"event_x_firm_HC1","rel_competitor",0.0425578410583201,0.0203353592018065,0.0455507293321766,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",204,"event_CR2","rel_upstream_hardware",0.0425287820793298,0.0207868960785205,0.0506566186813433,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",204,"firm_CR2","rel_upstream_hardware",0.0425287820793298,0.0158337725499178,0.0462642185204898,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",204,"event_x_firm_HC1","rel_upstream_hardware",0.0425287820793291,0.0190253095698285,0.0335471637855541,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",204,"event_CR2","rel_downstream_deployer",0.00899180537250729,0.0212768417801824,0.67593177224229,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",204,"firm_CR2","rel_downstream_deployer",0.0089918053725073,0.0154236989797124,0.588623122078404,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",204,"event_x_firm_HC1","rel_downstream_deployer",0.00899180537250688,0.0183913957473673,0.628710645891602,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",204,"event_CR2","rel_competitor",0.0325748578204607,0.01624363902674,0.0554645782883828,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",204,"firm_CR2","rel_competitor",0.0325748578204604,0.0148993631797419,0.0835854207423752,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",204,"event_x_firm_HC1","rel_competitor",0.0325748578204595,0.0155447391638769,0.0452865572927087,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",205,"event_CR2","rel_upstream_hardware",0.0504199691932353,0.0224866536005905,0.033385278142836,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",205,"firm_CR2","rel_upstream_hardware",0.0504199691932353,0.0195191014145001,0.0520351827103401,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",205,"event_x_firm_HC1","rel_upstream_hardware",0.0504199691932346,0.0217758037392394,0.0281359460135508,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",205,"event_CR2","rel_downstream_deployer",0.0185532231498751,0.0205810682855651,0.37531576198433,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",205,"firm_CR2","rel_downstream_deployer",0.0185532231498751,0.016172677688565,0.311575694896352,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",205,"event_x_firm_HC1","rel_downstream_deployer",0.0185532231498748,0.0172700971781445,0.291860441753937,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",205,"event_CR2","rel_competitor",0.0489201404604173,0.0191358610911413,0.0169506902274933,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",205,"firm_CR2","rel_competitor",0.0489201404604172,0.0162243126954576,0.02834128990954,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",205,"event_x_firm_HC1","rel_competitor",0.0489201404604155,0.0183275884128403,0.012508022576184,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",206,"event_CR2","rel_upstream_hardware",0.028392182835758,0.0220122701146973,0.208091463279176,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",206,"firm_CR2","rel_upstream_hardware",0.028392182835758,0.0105041304842806,0.0453026027387222,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",206,"event_x_firm_HC1","rel_upstream_hardware",0.0283921828357572,0.0177311155417339,0.120542246099447,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",206,"event_CR2","rel_downstream_deployer",0.00165867736717489,0.0225162978413762,0.941820041585719,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",206,"firm_CR2","rel_downstream_deployer",0.00165867736717492,0.0112280794842763,0.88914531626572,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",206,"event_x_firm_HC1","rel_downstream_deployer",0.0016586773671745,0.0181782497434119,0.927947448066276,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",206,"event_CR2","rel_competitor",0.0226230066312231,0.0173724203974787,0.204424078929736,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",206,"firm_CR2","rel_competitor",0.022623006631223,0.0148576873578681,0.190666587444668,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",206,"event_x_firm_HC1","rel_competitor",0.0226230066312215,0.0161428228593322,0.172073644016282,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",207,"event_CR2","rel_upstream_hardware",0.0509341875278097,0.0227123803414097,0.0333630569257545,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",207,"firm_CR2","rel_upstream_hardware",0.0509341875278098,0.0181026301250152,0.0392361515962762,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",207,"event_x_firm_HC1","rel_upstream_hardware",0.0509341875278092,0.021874261654604,0.0273306468490673,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",207,"event_CR2","rel_downstream_deployer",0.0153554621695523,0.021922818132993,0.489652876481796,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",207,"firm_CR2","rel_downstream_deployer",0.0153554621695524,0.0158599844576317,0.38368012558436,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",207,"event_x_firm_HC1","rel_downstream_deployer",0.015355462169552,0.019038106081708,0.426715430800708,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",207,"event_CR2","rel_competitor",0.0340815815618398,0.0177848791729627,0.0664929950678344,"*",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",207,"firm_CR2","rel_competitor",0.0340815815618398,0.0188716458980462,0.132843797374261,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",207,"event_x_firm_HC1","rel_competitor",0.0340815815618385,0.0182016819749562,0.0716234110505963,"*",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",208,"event_CR2","rel_upstream_hardware",0.0474952643211738,0.0231082987002788,0.0496650240837567,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",208,"firm_CR2","rel_upstream_hardware",0.0474952643211738,0.0141653044993956,0.0216936857728976,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",208,"event_x_firm_HC1","rel_upstream_hardware",0.0474952643211737,0.0192068599452409,0.0197419333980056,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",208,"event_CR2","rel_downstream_deployer",0.0129307494806343,0.0214135589141895,0.550981627749735,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",208,"firm_CR2","rel_downstream_deployer",0.0129307494806343,0.0141834077219041,0.409875185156221,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",208,"event_x_firm_HC1","rel_downstream_deployer",0.012930749480634,0.0176770892178932,0.470553421761033,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",208,"event_CR2","rel_competitor",0.0331203928409093,0.0193340137516859,0.0988570343821547,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",208,"firm_CR2","rel_competitor",0.0331203928409091,0.015099314053197,0.0796688048680713,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",208,"event_x_firm_HC1","rel_competitor",0.0331203928409093,0.0159629063012105,0.0473071510664195,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",209,"event_CR2","rel_upstream_hardware",0.0558045330530891,0.0236053241568905,0.0255496219943456,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",209,"firm_CR2","rel_upstream_hardware",0.0558045330530891,0.0143548980264857,0.0126669709562179,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",209,"event_x_firm_HC1","rel_upstream_hardware",0.0558045330530886,0.020721860996607,0.0118224731032525,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",209,"event_CR2","rel_downstream_deployer",0.0150906637008998,0.0219719880210216,0.498060703715862,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",209,"firm_CR2","rel_downstream_deployer",0.0150906637008998,0.0153846510531381,0.377861360330958,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",209,"event_x_firm_HC1","rel_downstream_deployer",0.0150906637008996,0.0188971100232627,0.43126155513623,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",209,"event_CR2","rel_competitor",0.0463172075555185,0.0179974152221698,0.0162327040400061,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",209,"firm_CR2","rel_competitor",0.0463172075555186,0.0144735822963257,0.0251626450151489,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",209,"event_x_firm_HC1","rel_competitor",0.0463172075555171,0.0153805553466108,0.00546089727767841,"***",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",210,"event_CR2","rel_upstream_hardware",0.0237051490816142,0.0235169128755342,0.322437626216129,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",210,"firm_CR2","rel_upstream_hardware",0.0237051490816142,0.00837289335654379,0.0390706439240483,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",210,"event_x_firm_HC1","rel_upstream_hardware",0.0237051490816137,0.0178436193487464,0.194741498583059,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",210,"event_CR2","rel_downstream_deployer",0.000608551065667716,0.0223525213485244,0.97848068732938,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",210,"firm_CR2","rel_downstream_deployer",0.000608551065667742,0.0109567249019703,0.958169748500095,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",210,"event_x_firm_HC1","rel_downstream_deployer",0.000608551065667404,0.0170286094294374,0.971745647158151,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",210,"event_CR2","rel_competitor",0.0229834372510463,0.0174676225438228,0.199975045631733,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",210,"firm_CR2","rel_competitor",0.0229834372510462,0.0151145489914786,0.189164327097403,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",210,"event_x_firm_HC1","rel_competitor",0.0229834372510452,0.0155196794237423,0.149793538407012,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",211,"event_CR2","rel_upstream_hardware",0.0572707705109555,0.0218399994366939,0.0142012412088157,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",211,"firm_CR2","rel_upstream_hardware",0.0572707705109554,0.0177294291299489,0.0249030394904137,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",211,"event_x_firm_HC1","rel_upstream_hardware",0.0572707705109548,0.0226779171955838,0.0174979143726,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",211,"event_CR2","rel_downstream_deployer",0.017726232491089,0.0197752516580266,0.377978848008253,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",211,"firm_CR2","rel_downstream_deployer",0.017726232491089,0.0157849282629167,0.319395202196963,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",211,"event_x_firm_HC1","rel_downstream_deployer",0.0177262324910887,0.0196816149428698,0.375456492666782,"",1240,29,29,"2022-04-06","2026-03-26"
