"relation","year","sample","outcome","coef","se","p","n","n_events","year_events","treated","treated_tickers","q_relation"
"platform_bigtech","2025","no_multi_component","car_mm_spy_0_15",0.00134714469473243,0.00551516105052797,0.807455683326793,11511,118,56,423,10,0.902587430295559
"platform_bigtech","2026","no_multi_component","car_mm_spy_0_15",-0.0166159819213468,0.0184692255593158,0.370150344380829,11511,118,7,60,10,0.578043003553623
"rel_upstream_hardware","2022","no_multi_component","car_mm_spy_0_20",0.0594952027301376,0.0194348632566269,0.00273439483587822,11511,118,3,45,20,0.00916826503794461
"rel_upstream_hardware","2023","no_multi_component","car_mm_spy_0_20",0.0195893366455875,0.0152302783539923,0.200909246991778,11511,118,8,160,20,0.275741215822515
"rel_upstream_hardware","2024","no_multi_component","car_mm_spy_0_20",-0.0152305932742646,0.0115771497526894,0.190889323173331,11511,118,44,934,22,0.27011068783615
"rel_upstream_hardware","2025","no_multi_component","car_mm_spy_0_20",0.0312401281818019,0.0071366062806034,2.62614985864596e-05,11511,118,56,1252,23,0.000272164621714218
"rel_upstream_hardware","2026","no_multi_component","car_mm_spy_0_20",0.0613564180112338,0.0290785439713095,0.0369871218676053,11511,118,7,161,23,0.0860516712838165
"upstream_any","2022","no_multi_component","car_mm_spy_0_20",0.0368673205593911,0.0100638214290326,0.000375361245306706,11511,118,3,53,24,0.00218139918319888
"upstream_any","2023","no_multi_component","car_mm_spy_0_20",0.0269751739244645,0.0130104726111367,0.0403355303458764,11511,118,8,192,24,0.0840235346434885
"upstream_any","2024","no_multi_component","car_mm_spy_0_20",-0.0107156467081911,0.0108652675453197,0.326055667081719,11511,118,44,1110,26,0.395429213269318
"upstream_any","2025","no_multi_component","car_mm_spy_0_20",0.0287216342082628,0.00718585715322313,0.000112645225276599,11511,118,56,1523,29,0.00107012964012769
"upstream_any","2026","no_multi_component","car_mm_spy_0_20",0.0527084051893565,0.0292982834270087,0.0745922138524374,11511,118,7,203,29,0.142445819222949
"strategic_any","2022","no_multi_component","car_mm_spy_0_20",0.0336676131360013,0.00369197449229255,2.57712489975441e-15,11511,118,3,59,27,3.26435820635559e-14
"strategic_any","2023","no_multi_component","car_mm_spy_0_20",0.0262399037717973,0.0129998194475396,0.045827959521215,11511,118,8,214,27,0.0941818660381469
"strategic_any","2024","no_multi_component","car_mm_spy_0_20",-0.00907091580351165,0.010332077253131,0.381777060902855,11511,118,44,1220,29,0.467984784332532
"strategic_any","2025","no_multi_component","car_mm_spy_0_20",0.0285755406624832,0.0066697234385968,3.77970369958838e-05,11511,118,56,1661,32,0.000253462483384162
"strategic_any","2026","no_multi_component","car_mm_spy_0_20",0.0513740930508371,0.0288667632290997,0.0777217096992556,11511,118,7,219,32,0.147671248428586
"downstream_any","2022","no_multi_component","car_mm_spy_0_20",-0.047608187714993,0.0101947885658688,8.10499191836041e-06,11511,118,3,86,39,5.7748067418318e-05
"downstream_any","2023","no_multi_component","car_mm_spy_0_20",-0.026459427337284,0.00583078587680146,1.38589778684484e-05,11511,118,8,317,40,8.77735265001735e-05
"downstream_any","2024","no_multi_component","car_mm_spy_0_20",0.0109078495272451,0.00717351232313546,0.131064954173319,11511,118,44,1758,40,0.177873866378076
"downstream_any","2025","no_multi_component","car_mm_spy_0_20",-0.01590443974243,0.00488715680623588,0.00148629086316209,11511,118,56,2239,40,0.00413261361952386
"downstream_any","2026","no_multi_component","car_mm_spy_0_20",-0.0448053352631984,0.0301778328222859,0.140309877050828,11511,118,7,280,40,0.183854321652809
"rel_downstream_deployer","2022","no_multi_component","car_mm_spy_0_20",-0.0111207376395512,0.00950832402550337,0.244547494188732,11511,118,3,48,23,0.323859670929746
"rel_downstream_deployer","2023","no_multi_component","car_mm_spy_0_20",-0.0195084607217505,0.0077469928807574,0.0131469918102619,11511,118,8,189,24,0.0318884482206353
"rel_downstream_deployer","2024","no_multi_component","car_mm_spy_0_20",0.00336146461660738,0.00389395763414706,0.389765365709053,11511,118,44,1056,24,0.47777689990142
"rel_downstream_deployer","2025","no_multi_component","car_mm_spy_0_20",-0.00780033870423637,0.00330453670566954,0.0199050814897431,11511,118,56,1344,24,0.0420218387005688
"rel_downstream_deployer","2026","no_multi_component","car_mm_spy_0_20",-0.0297331637963046,0.00752004256839348,0.000132122459082383,11511,118,7,168,24,0.000753098016769581
"rel_downstream_integrator","2022","no_multi_component","car_mm_spy_0_20",-0.0654113457947282,0.00546484163262093,4.78985147314217e-22,11511,118,3,38,16,6.82553834922759e-21
"rel_downstream_integrator","2023","no_multi_component","car_mm_spy_0_20",-0.0205326143460483,0.0148994485319078,0.170808778378347,11511,118,8,128,16,0.321993525197974
"rel_downstream_integrator","2024","no_multi_component","car_mm_spy_0_20",0.0141289422086022,0.00864113652305478,0.104720131999863,11511,118,44,702,16,0.282409770549401
"rel_downstream_integrator","2025","no_multi_component","car_mm_spy_0_20",-0.0181741759848252,0.00618413961571027,0.00396990517752587,11511,118,56,895,16,0.0181027676095179
"rel_downstream_integrator","2026","no_multi_component","car_mm_spy_0_20",-0.0399984135030292,0.0479464069369602,0.405850459871141,11511,118,7,112,16,0.525760823014887
"rel_competitor","2022","no_multi_component","car_mm_spy_0_20",-0.0536889416452736,0.0407141798736521,0.189851782263985,11511,118,3,14,7,0.26526281457067
"rel_competitor","2023","no_multi_component","car_mm_spy_0_20",0.0293641184456433,0.0146826227502751,0.047825062084288,11511,118,8,49,7,0.179103334539915
"rel_competitor","2024","no_multi_component","car_mm_spy_0_20",0.00995885690361367,0.00648633277134654,0.127395239883616,11511,118,44,263,7,0.214561771443471
"rel_competitor","2025","no_multi_component","car_mm_spy_0_20",0.0127819883891436,0.0068016672537544,0.0626992377965227,11511,118,56,339,7,0.179103334539915
"rel_competitor","2026","no_multi_component","car_mm_spy_0_20",-0.0135243258248665,0.0186245441476567,0.469193271739272,11511,118,7,42,7,0.495259564613676
"platform_bigtech","2022","no_multi_component","car_mm_spy_0_20",-0.0606252422091552,0.0384969239701348,0.118001128647428,11511,118,3,15,8,0.292883624322902
"platform_bigtech","2023","no_multi_component","car_mm_spy_0_20",0.026880598474879,0.0138533799710113,0.054741511006757,11511,118,8,56,8,0.277612663038726
"platform_bigtech","2024","no_multi_component","car_mm_spy_0_20",0.00904376439543191,0.00617415868186626,0.145663785553345,11511,118,44,291,8,0.338891256185333
"platform_bigtech","2025","no_multi_component","car_mm_spy_0_20",0.00230673327760584,0.00652283365617547,0.724245318876713,11511,118,56,423,10,0.878340067573886
"platform_bigtech","2026","no_multi_component","car_mm_spy_0_20",-0.00301409183355265,0.0189154375005036,0.873671338982431,11511,118,7,60,10,0.922208635592566
"rel_upstream_hardware","2022","no_multi_component","car_ff3_0_20",0.060309576247594,0.0214479289891653,0.00577674358600739,11511,118,3,45,20,0.0177986153731039
"rel_upstream_hardware","2023","no_multi_component","car_ff3_0_20",0.0259018989999722,0.0148321457332469,0.0833772809792289,11511,118,8,160,20,0.159181376531394
"rel_upstream_hardware","2024","no_multi_component","car_ff3_0_20",-0.0185718412715195,0.0111990919742527,0.0999286348859283,11511,118,44,934,22,0.180980283254123
"rel_upstream_hardware","2025","no_multi_component","car_ff3_0_20",0.0328882473847267,0.00725326352993055,1.40622276639767e-05,11511,118,56,1252,23,0.000178121550410371
"rel_upstream_hardware","2026","no_multi_component","car_ff3_0_20",0.0664274263965228,0.0321349923658158,0.0409270986559179,11511,118,7,161,23,0.0915772191715101
"upstream_any","2022","no_multi_component","car_ff3_0_20",0.0373713623575872,0.0112854746963085,0.0012348145689263,11511,118,3,53,24,0.0050274593163428
"upstream_any","2023","no_multi_component","car_ff3_0_20",0.0351671176137986,0.0133921660483307,0.00979607770119666,11511,118,8,192,24,0.0259709966961958
"upstream_any","2024","no_multi_component","car_ff3_0_20",-0.0138464188435477,0.010377403590895,0.184701445482435,11511,118,44,1110,26,0.277958016324826
"upstream_any","2025","no_multi_component","car_ff3_0_20",0.03114739556878,0.0071299381063546,2.71990786880438e-05,11511,118,56,1523,29,0.000344521663381888
"upstream_any","2026","no_multi_component","car_ff3_0_20",0.0588594664886601,0.0331627504755574,0.0785203997201535,11511,118,7,203,29,0.146743042099959
"strategic_any","2022","no_multi_component","car_ff3_0_20",0.0349608976104867,0.00479790650160811,4.02996860544295e-11,11511,118,3,59,27,3.8284701751708e-10
"strategic_any","2023","no_multi_component","car_ff3_0_20",0.0349519327423256,0.0135394401631172,0.0110721091182249,11511,118,8,214,27,0.0301041291052215
"strategic_any","2024","no_multi_component","car_ff3_0_20",-0.0123637495247731,0.00968980411926852,0.20449883950977,11511,118,44,1220,29,0.310838236054851
"strategic_any","2025","no_multi_component","car_ff3_0_20",0.0310488906030593,0.00669106487131022,9.1452317019416e-06,11511,118,56,1661,32,7.44683152872387e-05
"strategic_any","2026","no_multi_component","car_ff3_0_20",0.0574040960828098,0.032790172081521,0.0826274444585146,11511,118,7,219,32,0.151927881746301
"downstream_any","2022","no_multi_component","car_ff3_0_20",-0.0298626735106831,0.00607433108778721,2.90460139278013e-06,11511,118,3,86,39,2.76438339106272e-05
"downstream_any","2023","no_multi_component","car_ff3_0_20",-0.0198610952171972,0.0050148795931264,0.000128956013217227,11511,118,8,317,40,0.000639173282902778
"downstream_any","2024","no_multi_component","car_ff3_0_20",0.0103333836916752,0.00728451514987781,0.158691122669566,11511,118,44,1758,40,0.203267280722814
"downstream_any","2025","no_multi_component","car_ff3_0_20",-0.0162494428719957,0.00478526309599338,0.000935538918303408,11511,118,56,2239,40,0.0030471839053311
"downstream_any","2026","no_multi_component","car_ff3_0_20",-0.0463155692881762,0.0296284139846057,0.120702958688674,11511,118,7,280,40,0.16987823815443
"rel_downstream_deployer","2022","no_multi_component","car_ff3_0_20",-0.00765475112636625,0.00837848297876627,0.362795346232451,11511,118,3,48,23,0.459527931391159
"rel_downstream_deployer","2023","no_multi_component","car_ff3_0_20",-0.0222514565770727,0.00711621036910693,0.00222933444547046,11511,118,8,189,24,0.00770133717526158
"rel_downstream_deployer","2024","no_multi_component","car_ff3_0_20",0.00486848129304371,0.0038626873445874,0.2100376598564,11511,118,44,1056,24,0.307513927997197
"rel_downstream_deployer","2025","no_multi_component","car_ff3_0_20",-0.00845068646034183,0.00311902034316051,0.00775337393890055,11511,118,56,1344,24,0.0205554564891782
"rel_downstream_deployer","2026","no_multi_component","car_ff3_0_20",-0.0324801635074634,0.00905508933317312,0.000489534175311234,11511,118,7,168,24,0.00242638678197742
"rel_downstream_integrator","2022","no_multi_component","car_ff3_0_20",-0.0403424634510974,0.00231139935658019,2.32485141263663e-34,11511,118,3,38,16,4.41721768400959e-33
"rel_downstream_integrator","2023","no_multi_component","car_ff3_0_20",-0.00534589945438903,0.00996725048770886,0.592737437992877,11511,118,8,128,16,0.703875707616542
"rel_downstream_integrator","2024","no_multi_component","car_ff3_0_20",0.0111239635546307,0.00891581196716833,0.214644472213062,11511,118,44,702,16,0.366717942805494
"rel_downstream_integrator","2025","no_multi_component","car_ff3_0_20",-0.0178515815409776,0.00594130979618093,0.00325320268723367,11511,118,56,895,16,0.0156891821514831
"rel_downstream_integrator","2026","no_multi_component","car_ff3_0_20",-0.0388840206304083,0.0423974157779769,0.360960182434373,11511,118,7,112,16,0.489874533303793
"rel_competitor","2022","no_multi_component","car_ff3_0_20",-0.0516380010145393,0.0423344854962972,0.225008154772287,11511,118,3,14,7,0.275193931268153
"rel_competitor","2023","no_multi_component","car_ff3_0_20",0.0375854782286371,0.0136539844162207,0.00685335292273479,11511,118,8,49,7,0.089912799875213
"rel_competitor","2024","no_multi_component","car_ff3_0_20",0.00890917473059522,0.00709240702756046,0.21156164377247,11511,118,44,263,7,0.267978082111796
"rel_competitor","2025","no_multi_component","car_ff3_0_20",0.0152785249116622,0.00662512704496149,0.0228629042605734,11511,118,56,339,7,0.179103334539915
"rel_competitor","2026","no_multi_component","car_ff3_0_20",-0.011898908509254,0.0180488107374737,0.511022557683766,11511,118,7,42,7,0.520147960499548
"platform_bigtech","2022","no_multi_component","car_ff3_0_20",-0.0567005923225183,0.0397584971642026,0.156495014856383,11511,118,3,15,8,0.350407513111355
"platform_bigtech","2023","no_multi_component","car_ff3_0_20",0.0386297227724388,0.0134387482982109,0.00480821513002804,11511,118,8,56,8,0.124021425361945
"platform_bigtech","2024","no_multi_component","car_ff3_0_20",0.00710465124726526,0.00672028515277743,0.292600586583477,11511,118,44,291,8,0.490536277507593
"platform_bigtech","2025","no_multi_component","car_ff3_0_20",0.00642264532159455,0.00617611369192227,0.300522718934018,11511,118,56,423,10,0.496515796499682
"platform_bigtech","2026","no_multi_component","car_ff3_0_20",0.00263497814131828,0.0197223921766911,0.893945748543586,11511,118,7,60,10,0.934952434256594
"rel_upstream_hardware","2022","no_multi_component","car_mm_qqq_0_20",0.0677754636681725,0.0191638598269505,0.000581881220467987,11511,118,3,45,20,0.00265337836533402
"rel_upstream_hardware","2023","no_multi_component","car_mm_qqq_0_20",0.0217769644378966,0.0131850354324945,0.101288958431219,11511,118,8,160,20,0.180980283254123
"rel_upstream_hardware","2024","no_multi_component","car_mm_qqq_0_20",-0.0171325264936766,0.010440650916311,0.103494602730278,11511,118,44,934,22,0.180980283254123
"rel_upstream_hardware","2025","no_multi_component","car_mm_qqq_0_20",0.0309149815961652,0.00732061261360284,4.79192595622542e-05,11511,118,56,1252,23,0.000390199685006927
"rel_upstream_hardware","2026","no_multi_component","car_mm_qqq_0_20",0.0602534512183614,0.0301852246829616,0.0482429045650538,11511,118,7,161,23,0.101846131859558
"upstream_any","2022","no_multi_component","car_mm_qqq_0_20",0.0447266861308745,0.00979364333017346,1.23266014003877e-05,11511,118,3,53,24,0.0002007475085206
"upstream_any","2023","no_multi_component","car_mm_qqq_0_20",0.0291083823760608,0.0107132756061953,0.00758731022615367,11511,118,8,192,24,0.0222873905588432
"upstream_any","2024","no_multi_component","car_mm_qqq_0_20",-0.0122708322172662,0.00967855617605821,0.207373424574595,11511,118,44,1110,26,0.299247726601314
"upstream_any","2025","no_multi_component","car_mm_qqq_0_20",0.0287851502544612,0.00725719267537079,0.000126132016319869,11511,118,56,1523,29,0.00110608075849731
"upstream_any","2026","no_multi_component","car_mm_qqq_0_20",0.0519005865935119,0.0288874358763978,0.0749714838015522,11511,118,7,203,29,0.142445819222949
"strategic_any","2022","no_multi_component","car_mm_qqq_0_20",0.0415206200090105,0.00320121450045785,2.18374045316403e-24,11511,118,3,59,27,3.55637730943857e-23
"strategic_any","2023","no_multi_component","car_mm_qqq_0_20",0.0284082877595047,0.0103026258642408,0.00676217227989799,11511,118,8,214,27,0.0211881282255339
"strategic_any","2024","no_multi_component","car_mm_qqq_0_20",-0.0104021352353304,0.00913939000167253,0.257376789480744,11511,118,44,1220,29,0.362234000009936
"strategic_any","2025","no_multi_component","car_mm_qqq_0_20",0.0287813137568047,0.00674500009274734,4.04223344657761e-05,11511,118,56,1661,32,0.000256008118283249
"strategic_any","2026","no_multi_component","car_mm_qqq_0_20",0.0506633621465793,0.0287312693068882,0.0804516121082084,11511,118,7,219,32,0.150352193120258
"downstream_any","2022","no_multi_component","car_mm_qqq_0_20",-0.0441098666965461,0.011626159818937,0.000236250179389583,11511,118,3,86,39,0.000975342621488383
"downstream_any","2023","no_multi_component","car_mm_qqq_0_20",-0.0255970540226812,0.00526338454181087,3.63143967428237e-06,11511,118,8,317,40,2.9570294490585e-05
"downstream_any","2024","no_multi_component","car_mm_qqq_0_20",0.0121295177447372,0.00703087161819364,0.0871354652586479,11511,118,44,1758,40,0.132445907193145
"downstream_any","2025","no_multi_component","car_mm_qqq_0_20",-0.0158433218166127,0.00494374962149743,0.00174272059578406,11511,118,56,2239,40,0.0043265557475888
"downstream_any","2026","no_multi_component","car_mm_qqq_0_20",-0.0443487754396884,0.0309044551893749,0.153946755285928,11511,118,7,280,40,0.199431023893134
"rel_downstream_deployer","2022","no_multi_component","car_mm_qqq_0_20",-0.0127967235301636,0.0101932652751315,0.211831614116843,11511,118,3,48,23,0.307513927997197
"rel_downstream_deployer","2023","no_multi_component","car_mm_qqq_0_20",-0.0196559300898976,0.00766920794192346,0.0116465376521851,11511,118,8,189,24,0.0295045620522022
"rel_downstream_deployer","2024","no_multi_component","car_mm_qqq_0_20",0.00437699870327091,0.00368084976094354,0.236797357043444,11511,118,44,1056,24,0.321367841701817
"rel_downstream_deployer","2025","no_multi_component","car_mm_qqq_0_20",-0.00724963284563011,0.00333112814961777,0.0315401726301252,11511,118,56,1344,24,0.0589439291776109
"rel_downstream_deployer","2026","no_multi_component","car_mm_qqq_0_20",-0.029069281224695,0.00667803804225572,2.89148817275304e-05,11511,118,7,168,24,0.00023544975120989
"rel_downstream_integrator","2022","no_multi_component","car_mm_qqq_0_20",-0.0576196947483395,0.00725111533742272,1.32785913115481e-12,11511,118,3,38,16,1.51375940951648e-11
"rel_downstream_integrator","2023","no_multi_component","car_mm_qqq_0_20",-0.0188135019154574,0.0133807903178187,0.162371878325474,11511,118,8,128,16,0.316048971738608
"rel_downstream_integrator","2024","no_multi_component","car_mm_qqq_0_20",0.0149466998133022,0.00866482874852188,0.0871707010930054,11511,118,44,702,16,0.2548066647334
"rel_downstream_integrator","2025","no_multi_component","car_mm_qqq_0_20",-0.0187721181090018,0.00608181896915282,0.00252797251457542,11511,118,56,895,16,0.013723279364838
"rel_downstream_integrator","2026","no_multi_component","car_mm_qqq_0_20",-0.0400604987862676,0.0479553834585582,0.405211942381471,11511,118,7,112,16,0.525760823014887
"rel_competitor","2022","no_multi_component","car_mm_qqq_0_20",-0.0503499993068438,0.0415804949963772,0.22837241242625,11511,118,3,14,7,0.275193931268153
"rel_competitor","2023","no_multi_component","car_mm_qqq_0_20",0.0307733464711889,0.0145324179095619,0.0363291988825214,11511,118,8,49,7,0.179103334539915
"rel_competitor","2024","no_multi_component","car_mm_qqq_0_20",0.010986770408075,0.00650425404231791,0.0938507293546565,11511,118,44,263,7,0.187701458709313
"rel_competitor","2025","no_multi_component","car_mm_qqq_0_20",0.0131167936793613,0.00679176918551574,0.0558675806767951,11511,118,56,339,7,0.179103334539915
"rel_competitor","2026","no_multi_component","car_mm_qqq_0_20",-0.0125413326846327,0.0179752896594945,0.48674996996839,11511,118,7,42,7,0.507564478043047
"platform_bigtech","2022","no_multi_component","car_mm_qqq_0_20",-0.0543848388504109,0.0388933272579105,0.164665614703233,11511,118,3,15,8,0.355239540719667
"platform_bigtech","2023","no_multi_component","car_mm_qqq_0_20",0.028517386133076,0.0133021724095383,0.0341174923167362,11511,118,8,56,8,0.218554621048209
"platform_bigtech","2024","no_multi_component","car_mm_qqq_0_20",0.0102910997044558,0.00618471314404925,0.0987970882271285,11511,118,44,291,8,0.292883624322902
"platform_bigtech","2025","no_multi_component","car_mm_qqq_0_20",0.00410204812730036,0.0064292978840713,0.524704660401484,11511,118,56,423,10,0.729467454704501
"platform_bigtech","2026","no_multi_component","car_mm_qqq_0_20",-0.00156059145036669,0.0168261105159949,0.926262232541378,11511,118,7,60,10,0.952743030616552
"rel_upstream_hardware","2022","no_multi_component","car_mm_soxx_0_20",0.0324411011619278,0.00294973975050424,9.42581398712635e-20,11511,118,3,45,20,1.53506113504629e-18
"rel_upstream_hardware","2023","no_multi_component","car_mm_soxx_0_20",0.0191394439398009,0.00788257453641049,0.0167024682056505,11511,118,8,160,20,0.0461924137338121
"rel_upstream_hardware","2024","no_multi_component","car_mm_soxx_0_20",-0.00475137229061981,0.00592948591966963,0.42457500162356,11511,118,44,934,22,0.484015501850859
"rel_upstream_hardware","2025","no_multi_component","car_mm_soxx_0_20",0.0138519217110984,0.00578239275253838,0.0181823117950492,11511,118,56,1252,23,0.0482042684798978
"rel_upstream_hardware","2026","no_multi_component","car_mm_soxx_0_20",0.0508347571405962,0.0153391296141855,0.00122437209354628,11511,118,7,161,23,0.00498494352372414
"upstream_any","2022","no_multi_component","car_mm_soxx_0_20",0.0131218455027961,0.00435286663479587,0.00315660551217336,11511,118,3,53,24,0.0102815150967932
"upstream_any","2023","no_multi_component","car_mm_soxx_0_20",0.0269154051600311,0.00761306246880702,0.000584281805173747,11511,118,8,192,24,0.0027753385745753
"upstream_any","2024","no_multi_component","car_mm_soxx_0_20",-0.00206591015657062,0.0059401672614748,0.728625412689914,11511,118,44,1110,26,0.769104602283798
"upstream_any","2025","no_multi_component","car_mm_soxx_0_20",0.0129567496732218,0.0059398567468972,0.0311596956469101,11511,118,56,1523,29,0.0683116404566876
"upstream_any","2026","no_multi_component","car_mm_soxx_0_20",0.0418168652311655,0.0158422668030813,0.00943237128794428,11511,118,7,203,29,0.0259709966961958
"strategic_any","2022","no_multi_component","car_mm_soxx_0_20",0.0110618822627849,0.0100683824212891,0.274165485820611,11511,118,3,59,27,0.372081730756544
"strategic_any","2023","no_multi_component","car_mm_soxx_0_20",0.0263397405996421,0.00767509050787695,0.00082937077953664,11511,118,8,214,27,0.00311322481624585
"strategic_any","2024","no_multi_component","car_mm_soxx_0_20",-0.00109427277599749,0.00575424444628535,0.849507091265618,11511,118,44,1220,29,0.888475306461289
"strategic_any","2025","no_multi_component","car_mm_soxx_0_20",0.0136687531447653,0.00550713842847218,0.0144840907224451,11511,118,56,1661,32,0.0375269623263351
"strategic_any","2026","no_multi_component","car_mm_soxx_0_20",0.0401629023549994,0.0162580744968798,0.0149404664171581,11511,118,7,219,32,0.0375396237924508
"downstream_any","2022","no_multi_component","car_mm_soxx_0_20",-0.0463312333289183,0.0103693818308035,1.83348546670322e-05,11511,118,3,86,39,0.000107344089115901
"downstream_any","2023","no_multi_component","car_mm_soxx_0_20",-0.0233549141919216,0.00604359497804921,0.000183266874723559,11511,118,8,317,40,0.000806978442767076
"downstream_any","2024","no_multi_component","car_mm_soxx_0_20",0.0106863490163025,0.00600170981930802,0.0775812420277866,11511,118,44,1758,40,0.128177704219821
"downstream_any","2025","no_multi_component","car_mm_soxx_0_20",-0.0117870740295874,0.00490539628411108,0.0178384506951629,11511,118,56,2239,40,0.0338930563208095
"downstream_any","2026","no_multi_component","car_mm_soxx_0_20",-0.0424675428559167,0.024566658373846,0.0865068243714732,11511,118,7,280,40,0.132445907193145
"rel_downstream_deployer","2022","no_multi_component","car_mm_soxx_0_20",-0.00385687491727838,0.00684379247280715,0.574133425005778,11511,118,3,48,23,0.635448645152026
"rel_downstream_deployer","2023","no_multi_component","car_mm_soxx_0_20",-0.0184022451080881,0.0077872818863031,0.019771375256253,11511,118,8,189,24,0.0420218387005688
"rel_downstream_deployer","2024","no_multi_component","car_mm_soxx_0_20",0.000998423764333801,0.00260023821409212,0.701694665351653,11511,118,44,1056,24,0.727210835000804
"rel_downstream_deployer","2025","no_multi_component","car_mm_soxx_0_20",-0.00245129247883835,0.00318292969179408,0.442770753225822,11511,118,56,1344,24,0.525790269455663
"rel_downstream_deployer","2026","no_multi_component","car_mm_soxx_0_20",-0.0259842327645929,0.00311597703588467,1.67507625713919e-13,11511,118,7,168,24,6.36528977712894e-12
"rel_downstream_integrator","2022","no_multi_component","car_mm_soxx_0_20",-0.0719526062763384,0.00916553151219959,2.19361442080927e-12,11511,118,3,38,16,2.08393369976881e-11
"rel_downstream_integrator","2023","no_multi_component","car_mm_soxx_0_20",-0.0164967289000518,0.013887161363586,0.237273877881582,11511,118,8,128,16,0.367466479102097
"rel_downstream_integrator","2024","no_multi_component","car_mm_soxx_0_20",0.017081637983167,0.00856574958481562,0.0484580145088159,11511,118,44,702,16,0.157834675828715
"rel_downstream_integrator","2025","no_multi_component","car_mm_soxx_0_20",-0.0179968293287921,0.00626998849806065,0.00486807905910384,11511,118,56,895,16,0.0205541115828829
"rel_downstream_integrator","2026","no_multi_component","car_mm_soxx_0_20",-0.0408100412587073,0.043549498433253,0.350639741616574,11511,118,7,112,16,0.481601572822765
"rel_competitor","2022","no_multi_component","car_mm_soxx_0_20",-0.0524709251717378,0.0397391943175399,0.189284601113517,11511,118,3,14,7,0.26526281457067
"rel_competitor","2023","no_multi_component","car_mm_soxx_0_20",0.0321240039959404,0.0146164062122978,0.029932228140508,11511,118,8,49,7,0.179103334539915
"rel_competitor","2024","no_multi_component","car_mm_soxx_0_20",0.00844683063838927,0.0064856048155443,0.195338706166998,11511,118,44,263,7,0.26526281457067
"rel_competitor","2025","no_multi_component","car_mm_soxx_0_20",0.0130126599819152,0.00733256124226495,0.0785579967500173,11511,118,56,339,7,0.180227221702196
"rel_competitor","2026","no_multi_component","car_mm_soxx_0_20",-0.0166495221943139,0.0240292947563008,0.489755198111712,11511,118,7,42,7,0.507564478043047
"platform_bigtech","2022","no_multi_component","car_mm_soxx_0_20",-0.0609468114276586,0.0379036110289522,0.110543134356713,11511,118,3,15,8,0.292883624322902
"platform_bigtech","2023","no_multi_component","car_mm_soxx_0_20",0.03033382660503,0.0139690089516964,0.0319112746329779,11511,118,8,56,8,0.218554621048209
"platform_bigtech","2024","no_multi_component","car_mm_soxx_0_20",0.00805310393143824,0.00602375738041873,0.183852043004038,11511,118,44,291,8,0.355239540719667
"platform_bigtech","2025","no_multi_component","car_mm_soxx_0_20",0.0019428476031123,0.00672644203284951,0.77321698911157,11511,118,56,423,10,0.890371078370898
"platform_bigtech","2026","no_multi_component","car_mm_soxx_0_20",-0.0072498305745109,0.0199107099045859,0.716427739629987,11511,118,7,60,10,0.878201745352887
"rel_upstream_hardware","2023","llm_events","car_mm_spy_0_10",0.0103028395376819,0.0140742353074048,0.466137172051258,8562,87,5,100,20,0.526135025879638
"rel_upstream_hardware","2024","llm_events","car_mm_spy_0_10",0.0020432765135213,0.00935173187125789,0.827563619759605,8562,87,32,682,22,0.842341541541026
"rel_upstream_hardware","2025","llm_events","car_mm_spy_0_10",0.0135183437685726,0.00621284538887956,0.0323077973003937,8562,87,44,983,23,0.0767310185884351
"rel_upstream_hardware","2026","llm_events","car_mm_spy_0_10",0.0581139546150547,0.0140399982712629,8.10179242420185e-05,8562,87,6,138,23,0.000543296668446477
"upstream_any","2023","llm_events","car_mm_spy_0_10",0.0154152463393686,0.0134771614061067,0.255878260412101,8562,87,5,120,24,0.343177902199759
"upstream_any","2024","llm_events","car_mm_spy_0_10",0.00529492286981815,0.0088075154953482,0.549299891078882,8562,87,32,810,26,0.613923407676398
"upstream_any","2025","llm_events","car_mm_spy_0_10",0.0120375293353285,0.00594455528805626,0.0459723948318793,8562,87,44,1197,29,0.0919447896637585
"upstream_any","2026","llm_events","car_mm_spy_0_10",0.0450589805754841,0.0142840846982715,0.0022154191392854,8562,87,6,174,29,0.00765326611753137
"strategic_any","2023","llm_events","car_mm_spy_0_10",0.0161665879141904,0.0132945024036673,0.227298673641854,8562,87,5,133,27,0.336520114223005
"strategic_any","2024","llm_events","car_mm_spy_0_10",0.00562265280282518,0.00824920850920676,0.497323959415845,8562,87,32,886,29,0.572676074478851
"strategic_any","2025","llm_events","car_mm_spy_0_10",0.0124898808530044,0.00545868084386813,0.0245859679345409,8562,87,44,1302,32,0.0572000070313808
"strategic_any","2026","llm_events","car_mm_spy_0_10",0.0404539387943095,0.013369957125234,0.00327096822358069,8562,87,6,188,32,0.0109673640437705
"downstream_any","2023","llm_events","car_mm_spy_0_10",-0.00832063950237422,0.00399033172059867,0.0400155628942242,8562,87,5,197,40,0.070181141076024
"downstream_any","2024","llm_events","car_mm_spy_0_10",0.00323769338409251,0.00481369591254996,0.503004827688162,8562,87,32,1278,40,0.530949540337505
"downstream_any","2025","llm_events","car_mm_spy_0_10",-0.00918873747015891,0.00392248705808455,0.0214602478607787,8562,87,44,1759,40,0.0388328294623615
"downstream_any","2026","llm_events","car_mm_spy_0_10",-0.0413775787048699,0.0125659237209548,0.00144052742137239,8562,87,6,240,40,0.00410550315091132
"rel_downstream_deployer","2023","llm_events","car_mm_spy_0_10",-0.0105522218285834,0.0078226674269564,0.180900992928756,8562,87,5,117,24,0.274969509251709
